-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2023 in LST
Location: Latitude  25.2048   Longitude 55.2708 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 20.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS10M,ALLSKY_SFC_SW_DWN,RH2M
2022,3,16,6,23.73,4.83,9.88,41.21
2022,3,16,7,24.57,6.19,149.75,38.96
2022,3,16,8,25.6,6.28,377.83,36.46
2022,3,16,9,27.79,6.03,594.8,32.1
2022,3,16,10,29.92,5.67,771.78,30.35
2022,3,16,11,31.53,5.2,897.35,30.23
2022,3,16,12,32.46,4.9,722.47,29.28
2022,3,16,13,32.92,4.42,776.75,28.95
2022,3,16,14,32.85,4.04,771.85,29.97
2022,3,16,15,32.17,4.36,591.5,32.49
2022,3,16,16,30.73,5.48,361.27,39.03
2022,3,16,17,28.59,6.25,141.8,51.69
2022,3,16,18,26.22,6.32,6.5,70.38
2022,3,16,19,25.24,5.55,0.0,80.56
2022,3,16,20,24.83,5.18,0.0,83.94
2022,3,16,21,24.44,5.57,0.0,84.04
2022,3,16,22,24.12,6.3,0.0,81.6
2022,3,16,23,23.88,6.97,0.0,76.6
2022,3,17,0,23.68,7.36,0.0,71.64
2022,3,17,1,23.47,7.31,0.0,68.91
2022,3,17,2,23.29,7.22,0.0,67.38
2022,3,17,3,23.15,7.26,0.0,66.17
2022,3,17,4,23.08,7.43,0.0,65.07
2022,3,17,5,23.07,7.78,0.0,63.64
2022,3,17,6,23.14,8.07,10.35,61.5
2022,3,17,7,23.74,8.42,143.5,57.83
2022,3,17,8,24.22,8.32,352.12,55.01
2022,3,17,9,24.72,8.24,553.92,53.21
2022,3,17,10,25.22,8.63,757.42,52.16
2022,3,17,11,25.48,9.29,796.83,52.08
2022,3,17,12,25.51,9.63,874.2,51.92
2022,3,17,13,25.29,9.64,803.22,51.88
2022,3,17,14,25.02,9.67,716.35,51.38
2022,3,17,15,24.53,9.73,548.97,51.97
2022,3,17,16,23.77,9.57,330.08,53.64
2022,3,17,17,22.96,9.08,120.75,55.36
2022,3,17,18,22.3,8.23,6.0,57.35
2022,3,17,19,22.03,7.73,0.0,58.81
2022,3,17,20,21.82,7.63,0.0,60.33
2022,3,17,21,21.63,8.09,0.0,61.54
2022,3,17,22,21.42,8.38,0.0,62.32
2022,3,17,23,21.19,8.36,0.0,62.93
2022,3,18,0,20.94,8.24,0.0,63.95
2022,3,18,1,20.71,8.05,0.0,65.04
2022,3,18,2,20.56,7.94,0.0,65.77
2022,3,18,3,20.49,8.04,0.0,65.93
2022,3,18,4,20.42,8.05,0.0,65.97
2022,3,18,5,20.32,7.78,0.0,66.15
2022,3,18,6,20.31,7.32,12.3,65.89
2022,3,18,7,21.32,8.14,163.45,61.13
2022,3,18,8,22.12,8.69,387.02,56.66
2022,3,18,9,22.79,8.97,596.35,53.48
2022,3,18,10,23.31,9.24,772.42,51.26
2022,3,18,11,23.66,9.46,894.92,49.84
2022,3,18,12,23.83,9.68,945.15,49.08
2022,3,18,13,23.81,9.73,879.53,49.22
2022,3,18,14,23.68,9.61,768.03,49.8
2022,3,18,15,23.45,9.41,602.17,50.81
2022,3,18,16,22.92,9.05,388.25,53.39
2022,3,18,17,22.22,8.6,152.15,56.73
2022,3,18,18,21.39,7.81,7.55,61.15
2022,3,18,19,20.94,7.52,0.0,63.41
2022,3,18,20,20.65,7.46,0.0,64.52
2022,3,18,21,20.4,7.6,0.0,65.33
2022,3,18,22,20.19,7.87,0.0,66.11
2022,3,18,23,19.9,7.85,0.0,67.62
2022,3,19,0,19.62,7.71,0.0,69.2
2022,3,19,1,19.39,7.57,0.0,70.45
2022,3,19,2,19.18,7.34,0.0,71.5
2022,3,19,3,19.01,7.12,0.0,72.17
2022,3,19,4,18.91,6.92,0.0,72.57
2022,3,19,5,18.84,6.71,0.0,72.99
2022,3,19,6,18.96,6.46,14.35,72.84
2022,3,19,7,20.59,7.14,169.25,66.59
2022,3,19,8,21.71,7.67,387.5,61.94
2022,3,19,9,22.57,7.8,591.75,58.55
2022,3,19,10,23.28,7.98,691.35,56.35
2022,3,19,11,23.87,8.24,896.1,54.46
2022,3,19,12,24.29,8.53,914.45,53.07
2022,3,19,13,24.5,8.61,881.03,51.74
2022,3,19,14,24.52,8.45,755.55,50.45
2022,3,19,15,24.29,8.1,579.97,50.76
2022,3,19,16,23.86,7.66,347.7,52.46
2022,3,19,17,23.12,7.31,130.73,56.78
2022,3,19,18,21.99,6.44,6.6,64.04
2022,3,19,19,21.44,6.34,0.0,68.94
2022,3,19,20,21.11,6.25,0.0,71.83
2022,3,19,21,20.83,6.18,0.0,73.72
2022,3,19,22,20.55,6.18,0.0,75.18
2022,3,19,23,20.3,6.11,0.0,75.98
2022,3,20,0,20.09,5.97,0.0,76.32
2022,3,20,1,19.9,5.78,0.0,76.91
2022,3,20,2,19.76,5.58,0.0,78.04
2022,3,20,3,19.67,5.33,0.0,79.37
2022,3,20,4,19.59,4.93,0.0,80.83
2022,3,20,5,19.56,4.42,0.0,82.0
2022,3,20,6,19.75,3.85,14.2,81.99
2022,3,20,7,21.55,3.38,170.7,74.43
2022,3,20,8,22.96,3.34,397.6,67.88
2022,3,20,9,23.99,3.04,608.58,62.73
2022,3,20,10,25.02,3.08,780.45,57.55
2022,3,20,11,25.87,3.29,847.17,53.73
2022,3,20,12,26.63,3.57,927.88,49.49
2022,3,20,13,26.85,4.14,886.15,49.08
2022,3,20,14,26.57,4.54,771.7,51.2
2022,3,20,15,26.08,4.49,590.53,53.72
2022,3,20,16,25.36,4.25,350.05,57.33
2022,3,20,17,24.33,4.18,135.07,63.17
2022,3,20,18,22.88,3.75,7.18,73.01
2022,3,20,19,22.09,3.59,0.0,80.58
2022,3,20,20,21.66,3.38,0.0,84.61
2022,3,20,21,21.34,3.17,0.0,87.17
2022,3,20,22,21.12,2.88,0.0,88.47
2022,3,20,23,21.07,2.42,0.0,88.47
2022,3,21,0,21.11,1.91,0.0,87.84
2022,3,21,1,20.94,1.56,0.0,88.68
2022,3,21,2,20.52,1.6,0.0,91.44
2022,3,21,3,20.09,1.82,0.0,94.11
2022,3,21,4,19.72,2.03,0.0,96.38
2022,3,21,5,19.35,2.22,0.0,98.39
2022,3,21,6,19.11,2.4,13.82,99.27
2022,3,21,7,20.35,2.63,151.7,91.25
2022,3,21,8,21.71,2.41,358.27,81.83
2022,3,21,9,23.23,2.02,594.6,72.17
2022,3,21,10,25.42,1.39,809.83,54.74
2022,3,21,11,27.91,0.91,905.75,37.89
2022,3,21,12,28.73,2.49,791.83,36.67
2022,3,21,13,28.53,4.07,886.58,41.25
2022,3,21,14,28.09,4.54,754.53,44.81
2022,3,21,15,27.56,4.7,577.38,47.29
2022,3,21,16,26.71,4.52,359.73,51.17
2022,3,21,17,25.41,4.01,133.15,57.73
2022,3,21,18,23.6,2.93,7.22,69.93
2022,3,21,19,22.64,2.66,0.0,78.07
2022,3,21,20,22.33,2.33,0.0,81.24
2022,3,21,21,22.21,2.06,0.0,83.98
2022,3,21,22,21.93,2.0,0.0,88.01
2022,3,21,23,21.6,2.07,0.0,91.19
2022,3,22,0,21.17,2.31,0.0,93.34
2022,3,22,1,20.78,2.45,0.0,93.7
2022,3,22,2,20.53,2.44,0.0,92.04
2022,3,22,3,20.26,2.46,0.0,92.44
2022,3,22,4,19.98,2.6,0.0,93.67
2022,3,22,5,19.72,2.8,0.0,94.83
2022,3,22,6,19.68,2.92,15.18,94.64
2022,3,22,7,21.01,3.3,160.3,87.29
2022,3,22,8,22.3,3.12,375.23,79.23
2022,3,22,9,23.98,2.88,587.8,69.35
2022,3,22,10,25.74,2.75,790.05,58.67
2022,3,22,11,27.68,2.68,875.15,45.77
2022,3,22,12,29.03,2.86,914.72,39.06
2022,3,22,13,29.32,3.44,867.28,38.85
2022,3,22,14,29.13,4.16,772.85,40.72
2022,3,22,15,28.56,4.53,577.88,44.2
2022,3,22,16,27.87,4.52,362.05,47.17
2022,3,22,17,26.58,4.38,137.07,54.51
2022,3,22,18,24.6,3.58,7.8,67.77
2022,3,22,19,23.67,3.37,0.0,75.29
2022,3,22,20,23.13,3.23,0.0,79.13
2022,3,22,21,22.72,2.95,0.0,81.96
2022,3,22,22,22.45,2.59,0.0,84.36
2022,3,22,23,22.26,2.17,0.0,86.62
2022,3,23,0,22.11,1.82,0.0,88.7
2022,3,23,1,22.03,1.45,0.0,89.77
2022,3,23,2,21.9,0.9,0.0,90.28
2022,3,23,3,21.67,0.35,0.0,91.13
2022,3,23,4,21.46,0.42,0.0,90.84
2022,3,23,5,21.75,0.73,0.0,85.06
2022,3,23,6,21.99,1.08,14.38,79.96
2022,3,23,7,22.83,1.49,145.95,72.98
2022,3,23,8,24.24,1.76,340.77,63.43
2022,3,23,9,26.52,1.35,561.2,50.79
2022,3,23,10,29.2,0.81,663.3,38.81
2022,3,23,11,30.14,1.19,810.2,38.13
2022,3,23,12,30.63,1.97,818.38,37.11
2022,3,23,13,30.81,2.98,806.38,36.02
2022,3,23,14,30.67,3.72,737.95,35.71
2022,3,23,15,30.29,3.99,528.72,36.05
2022,3,23,16,29.64,4.0,337.52,36.88
2022,3,23,17,28.38,3.88,130.38,39.97
2022,3,23,18,26.24,3.34,7.97,47.43
2022,3,23,19,25.27,3.13,0.0,51.74
2022,3,23,20,24.75,2.79,0.0,54.52
2022,3,23,21,24.49,2.54,0.0,56.37
2022,3,23,22,24.28,2.41,0.0,57.76
2022,3,23,23,24.1,2.28,0.0,58.36
2022,3,24,0,23.97,2.11,0.0,58.14
2022,3,24,1,23.8,1.98,0.0,58.5
2022,3,24,2,23.58,1.84,0.0,59.63
2022,3,24,3,23.34,1.61,0.0,61.22
2022,3,24,4,23.17,1.26,0.0,62.53
2022,3,24,5,22.91,0.78,0.0,64.06
2022,3,24,6,22.41,0.7,14.4,66.59
2022,3,24,7,22.87,1.41,136.2,64.8
2022,3,24,8,24.24,2.29,309.62,57.48
2022,3,24,9,26.44,2.01,511.52,47.3
2022,3,24,10,29.69,0.51,745.92,34.41
2022,3,24,11,31.13,1.2,866.78,32.34
2022,3,24,12,31.54,2.29,896.62,33.99
2022,3,24,13,31.64,2.99,855.28,33.45
2022,3,24,14,31.52,3.45,735.53,33.42
2022,3,24,15,31.22,3.65,561.05,33.39
2022,3,24,16,30.75,3.66,315.83,33.43
2022,3,24,17,29.42,3.1,124.43,35.66
2022,3,24,18,27.07,2.88,7.93,42.32
2022,3,24,19,26.11,2.63,0.0,47.44
2022,3,24,20,25.58,2.32,0.0,51.96
2022,3,24,21,25.3,1.98,0.0,54.83
2022,3,24,22,25.17,1.69,0.0,55.81
2022,3,24,23,25.08,1.42,0.0,56.95
2022,3,25,0,24.98,1.21,0.0,59.33
2022,3,25,1,24.98,1.04,0.0,58.95
2022,3,25,2,25.05,1.01,0.0,55.5
2022,3,25,3,24.8,1.44,0.0,56.47
2022,3,25,4,24.41,2.62,0.0,50.66
2022,3,25,5,23.89,3.66,0.0,49.96
2022,3,25,6,23.99,4.31,16.83,47.21
2022,3,25,7,26.25,4.62,150.23,38.48
2022,3,25,8,28.66,5.18,326.17,33.23
2022,3,25,9,30.89,4.21,489.15,30.21
2022,3,25,10,33.24,3.14,662.5,24.6
2022,3,25,11,35.05,2.04,860.75,19.36
2022,3,25,12,34.96,2.09,867.25,21.59
2022,3,25,13,33.87,3.37,837.62,27.31
2022,3,25,14,32.58,5.14,670.4,31.78
2022,3,25,15,31.17,5.82,524.67,38.95
2022,3,25,16,29.7,5.94,336.83,45.62
2022,3,25,17,27.42,5.86,132.57,57.49
2022,3,25,18,25.34,5.38,8.55,72.7
2022,3,25,19,24.49,4.84,0.0,82.89
2022,3,25,20,24.19,4.57,0.0,86.82
2022,3,25,21,23.96,4.4,0.0,86.47
2022,3,25,22,23.74,4.3,0.0,83.32
2022,3,25,23,23.56,4.38,0.0,79.52
2022,3,26,0,23.39,4.6,0.0,75.63
2022,3,26,1,23.29,4.75,0.0,73.39
2022,3,26,2,23.23,4.66,0.0,73.47
2022,3,26,3,23.18,4.47,0.0,74.25
2022,3,26,4,23.15,4.2,0.0,74.8
2022,3,26,5,23.11,3.95,0.0,75.48
2022,3,26,6,23.32,3.7,18.73,75.24
2022,3,26,7,24.88,3.66,159.75,69.28
2022,3,26,8,26.04,3.79,357.83,61.59
2022,3,26,9,27.15,4.01,568.45,53.67
2022,3,26,10,28.3,4.5,759.83,45.53
2022,3,26,11,28.8,4.94,749.25,43.28
2022,3,26,12,29.0,5.34,785.45,42.28
2022,3,26,13,28.78,5.77,856.92,43.27
2022,3,26,14,28.28,6.13,739.25,45.35
2022,3,26,15,27.64,6.42,567.53,47.63
2022,3,26,16,26.74,6.65,353.1,51.08
2022,3,26,17,25.59,6.71,133.68,56.74
2022,3,26,18,24.45,6.36,8.62,64.72
2022,3,26,19,23.96,5.72,0.0,69.59
2022,3,26,20,23.74,5.22,0.0,71.42
2022,3,26,21,23.5,5.09,0.0,72.71
2022,3,26,22,23.28,5.38,0.0,73.72
2022,3,26,23,23.06,5.79,0.0,74.86
2022,3,27,0,22.85,6.13,0.0,75.89
2022,3,27,1,22.68,6.29,0.0,76.25
2022,3,27,2,22.57,6.32,0.0,75.58
2022,3,27,3,22.51,6.3,0.0,73.99
2022,3,27,4,22.46,6.26,0.0,72.61
2022,3,27,5,22.38,6.25,0.0,71.65
2022,3,27,6,22.55,6.27,21.52,69.86
2022,3,27,7,24.05,7.02,181.98,62.79
2022,3,27,8,25.14,7.45,394.38,56.1
2022,3,27,9,26.02,7.7,607.03,50.11
2022,3,27,10,26.62,7.92,721.05,46.8
2022,3,27,11,27.07,8.19,920.8,44.44
2022,3,27,12,27.33,8.43,916.92,42.46
2022,3,27,13,27.26,8.57,877.88,41.64
2022,3,27,14,26.9,8.64,813.35,42.19
2022,3,27,15,26.32,8.57,589.45,43.98
2022,3,27,16,25.48,8.41,373.4,47.85
2022,3,27,17,24.46,8.11,147.45,53.21
2022,3,27,18,23.45,7.33,9.45,59.07
2022,3,27,19,22.94,6.94,0.0,62.61
2022,3,27,20,22.67,6.95,0.0,64.14
2022,3,27,21,22.44,7.07,0.0,64.94
2022,3,27,22,22.18,7.2,0.0,65.73
2022,3,27,23,21.91,7.28,0.0,66.68
2022,3,28,0,21.67,7.38,0.0,67.27
2022,3,28,1,21.5,7.46,0.0,67.2
2022,3,28,2,21.44,7.55,0.0,66.55
2022,3,28,3,21.4,7.68,0.0,65.89
2022,3,28,4,21.37,7.71,0.0,65.34
2022,3,28,5,21.33,7.57,0.0,64.44
2022,3,28,6,21.51,7.4,21.52,62.57
2022,3,28,7,22.87,8.03,177.3,56.53
2022,3,28,8,23.76,8.44,387.4,52.01
2022,3,28,9,24.44,8.61,597.72,48.68
2022,3,28,10,25.01,8.78,823.72,46.18
2022,3,28,11,25.32,8.88,900.42,44.92
2022,3,28,12,25.46,8.96,923.2,44.28
2022,3,28,13,25.38,9.06,893.08,44.45
2022,3,28,14,25.06,9.07,769.03,45.74
2022,3,28,15,24.68,8.94,597.2,47.5
2022,3,28,16,24.11,8.73,365.45,50.43
2022,3,28,17,23.31,8.44,148.5,54.61
2022,3,28,18,22.48,7.81,9.5,59.15
2022,3,28,19,22.08,7.63,0.0,61.78
2022,3,28,20,21.86,7.64,0.0,63.25
2022,3,28,21,21.69,7.78,0.0,64.42
2022,3,28,22,21.54,7.93,0.0,65.31
2022,3,28,23,21.46,8.04,0.0,65.98
2022,3,29,0,21.37,8.18,0.0,66.69
2022,3,29,1,21.18,7.91,0.0,67.76
2022,3,29,2,21.01,7.59,0.0,68.56
2022,3,29,3,20.9,7.4,0.0,69.14
2022,3,29,4,20.8,7.17,0.0,69.7
2022,3,29,5,20.71,6.93,0.0,69.84
2022,3,29,6,20.93,6.7,29.23,68.74
2022,3,29,7,22.8,7.48,221.07,61.35
2022,3,29,8,23.99,8.1,451.9,55.68
2022,3,29,9,24.83,8.05,663.2,52.05
2022,3,29,10,25.48,7.68,725.9,49.78
2022,3,29,11,25.96,7.15,936.65,48.55
2022,3,29,12,26.25,6.75,956.62,48.64
2022,3,29,13,26.23,6.44,902.9,49.79
2022,3,29,14,25.97,6.21,816.85,51.49
2022,3,29,15,25.55,5.97,600.65,53.7
2022,3,29,16,24.95,5.66,375.73,56.66
2022,3,29,17,24.03,5.34,143.98,61.81
2022,3,29,18,22.82,4.49,9.68,68.87
2022,3,29,19,22.07,4.17,0.0,73.5
2022,3,29,20,21.69,4.22,0.0,75.46
2022,3,29,21,21.43,4.33,0.0,76.01
2022,3,29,22,21.18,4.39,0.0,76.36
2022,3,29,23,20.96,4.35,0.0,77.0
2022,3,30,0,20.75,4.23,0.0,78.23
2022,3,30,1,20.56,4.02,0.0,80.3
2022,3,30,2,20.4,3.71,0.0,82.4
2022,3,30,3,20.29,3.38,0.0,84.14
2022,3,30,4,20.27,3.04,0.0,85.11
2022,3,30,5,20.33,2.65,0.0,85.28
2022,3,30,6,20.52,2.27,22.92,84.72
2022,3,30,7,21.92,2.23,166.7,78.71
2022,3,30,8,23.24,2.27,370.83,71.79
2022,3,30,9,24.52,2.06,572.45,63.47
2022,3,30,10,25.81,1.81,643.0,55.84
2022,3,30,11,27.12,1.62,855.75,50.87
2022,3,30,12,28.09,2.11,744.33,46.8
2022,3,30,13,28.44,2.97,869.33,44.96
2022,3,30,14,28.29,3.84,683.12,44.81
2022,3,30,15,27.76,4.36,596.22,46.93
2022,3,30,16,26.82,4.63,350.12,51.36
2022,3,30,17,25.25,5.01,147.35,59.94
2022,3,30,18,23.43,5.2,10.48,71.74
2022,3,30,19,22.66,4.7,0.0,77.57
2022,3,30,20,22.53,3.9,0.0,78.74
2022,3,30,21,22.31,3.35,0.0,80.12
2022,3,30,22,22.12,3.19,0.0,81.52
2022,3,30,23,21.98,2.94,0.0,82.74
2022,3,31,0,21.96,2.66,0.0,83.17
2022,3,31,1,21.88,2.5,0.0,83.79
2022,3,31,2,21.73,2.4,0.0,84.78
2022,3,31,3,21.67,2.2,0.0,85.27
2022,3,31,4,21.69,1.92,0.0,85.25
2022,3,31,5,21.75,1.51,0.0,85.65
2022,3,31,6,21.84,1.03,27.02,86.75
2022,3,31,7,22.43,0.75,195.2,85.74
2022,3,31,8,23.66,0.99,405.9,78.5
2022,3,31,9,25.37,1.38,628.1,66.4
2022,3,31,10,27.45,1.48,791.65,52.78
2022,3,31,11,28.77,1.9,929.83,46.87
2022,3,31,12,29.26,2.91,964.6,46.71
2022,3,31,13,29.27,3.89,922.1,48.33
2022,3,31,14,28.98,4.45,798.53,50.0
2022,3,31,15,28.43,4.6,615.8,51.56
2022,3,31,16,27.67,4.44,396.17,53.51
2022,3,31,17,26.4,4.37,162.05,60.12
2022,3,31,18,24.51,4.03,11.45,73.5
2022,3,31,19,23.41,3.94,0.0,83.04
2022,3,31,20,22.77,3.9,0.0,88.02
2022,3,31,21,22.3,3.94,0.0,91.77
2022,3,31,22,21.92,3.92,0.0,94.94
2022,3,31,23,21.6,3.74,0.0,97.34
2022,4,1,0,21.36,3.45,0.0,98.56
2022,4,1,1,21.25,2.95,0.0,97.99
2022,4,1,2,21.34,2.53,0.0,95.54
2022,4,1,3,21.35,2.51,0.0,93.53
2022,4,1,4,21.13,2.76,0.0,92.59
2022,4,1,5,20.78,3.05,0.0,91.98
2022,4,1,6,20.65,3.29,24.85,89.89
2022,4,1,7,22.08,3.69,180.38,79.87
2022,4,1,8,23.48,3.77,391.25,71.75
2022,4,1,9,25.71,3.64,623.05,60.15
2022,4,1,10,27.75,3.57,803.83,49.69
2022,4,1,11,29.46,3.63,891.8,41.08
2022,4,1,12,29.82,4.14,917.55,41.39
2022,4,1,13,29.71,4.77,904.55,43.19
2022,4,1,14,29.36,5.08,755.65,45.37
2022,4,1,15,28.81,5.02,584.1,48.1
2022,4,1,16,28.0,4.79,374.6,52.02
2022,4,1,17,26.66,4.52,147.9,60.01
2022,4,1,18,24.81,3.75,10.85,73.9
2022,4,1,19,23.75,3.31,0.0,84.18
2022,4,1,20,23.14,3.04,0.0,89.88
2022,4,1,21,22.69,2.91,0.0,93.88
2022,4,1,22,22.35,2.86,0.0,97.12
2022,4,1,23,22.14,2.92,0.0,99.47
2022,4,2,0,22.02,3.03,0.0,100.0
2022,4,2,1,21.93,3.1,0.0,100.0
2022,4,2,2,21.82,3.13,0.0,100.0
2022,4,2,3,21.75,3.08,0.0,100.0
2022,4,2,4,21.69,3.0,0.0,100.0
2022,4,2,5,21.68,2.89,0.0,100.0
2022,4,2,6,21.88,2.74,27.02,100.0
2022,4,2,7,23.42,2.79,187.9,94.13
2022,4,2,8,24.65,2.38,404.02,87.83
2022,4,2,9,26.62,1.91,616.05,73.83
2022,4,2,10,28.3,2.1,795.78,62.43
2022,4,2,11,29.68,2.51,864.83,53.75
2022,4,2,12,30.65,2.99,765.85,48.55
2022,4,2,13,30.68,3.56,864.67,49.0
2022,4,2,14,30.33,4.09,617.92,50.62
2022,4,2,15,29.72,4.54,505.65,53.21
2022,4,2,16,28.76,4.91,337.85,58.09
2022,4,2,17,27.25,5.06,136.27,68.49
2022,4,2,18,25.53,4.83,10.8,83.09
2022,4,2,19,24.65,4.29,0.0,91.36
2022,4,2,20,24.06,3.68,0.0,95.15
2022,4,2,21,23.59,3.29,0.0,96.86
2022,4,2,22,23.19,2.95,0.0,97.81
2022,4,2,23,22.94,2.6,0.0,98.25
2022,4,3,0,22.76,2.46,0.0,99.12
2022,4,3,1,22.46,2.71,0.0,100.0
2022,4,3,2,22.19,3.02,0.0,100.0
2022,4,3,3,21.99,3.14,0.0,100.0
2022,4,3,4,21.84,3.08,0.0,100.0
2022,4,3,5,21.7,3.05,0.0,100.0
2022,4,3,6,21.79,3.0,28.77,100.0
2022,4,3,7,23.26,3.25,184.1,93.78
2022,4,3,8,24.68,2.79,379.0,79.04
2022,4,3,9,26.15,2.46,612.8,65.72
2022,4,3,10,27.72,2.34,803.0,54.48
2022,4,3,11,28.92,2.27,902.12,48.07
2022,4,3,12,29.99,2.51,946.88,43.1
2022,4,3,13,30.12,3.53,873.17,44.28
2022,4,3,14,29.75,4.57,727.65,46.99
2022,4,3,15,29.12,5.2,558.17,49.71
2022,4,3,16,28.22,5.36,356.25,53.04
2022,4,3,17,26.69,5.2,145.15,61.0
2022,4,3,18,24.89,4.44,11.4,73.42
2022,4,3,19,23.98,3.25,0.0,81.22
2022,4,3,20,23.76,2.58,0.0,83.61
2022,4,3,21,23.61,2.14,0.0,85.8
2022,4,3,22,23.47,1.86,0.0,88.29
2022,4,3,23,23.34,1.72,0.0,90.35
2022,4,4,0,23.21,1.69,0.0,91.86
2022,4,4,1,23.03,1.64,0.0,93.63
2022,4,4,2,22.84,1.53,0.0,95.43
2022,4,4,3,22.66,1.45,0.0,97.38
2022,4,4,4,22.56,1.43,0.0,98.4
2022,4,4,5,22.43,1.52,0.0,99.17
2022,4,4,6,22.36,1.78,28.5,98.85
2022,4,4,7,23.54,2.3,182.75,89.86
2022,4,4,8,25.17,2.31,378.85,74.94
2022,4,4,9,27.07,1.82,618.53,61.31
2022,4,4,10,28.9,1.44,809.92,51.64
2022,4,4,11,31.02,1.78,902.3,40.85
2022,4,4,12,31.8,2.7,959.67,38.78
2022,4,4,13,31.77,4.01,843.42,39.2
2022,4,4,14,31.25,5.35,790.58,41.19
2022,4,4,15,30.35,5.87,566.12,44.79
2022,4,4,16,29.16,5.82,349.83,49.5
2022,4,4,17,27.46,5.5,145.82,57.7
2022,4,4,18,25.9,4.82,11.32,67.11
2022,4,4,19,25.26,4.03,0.0,73.19
2022,4,4,20,25.01,3.16,0.0,76.53
2022,4,4,21,24.57,2.49,0.0,81.07
2022,4,4,22,23.89,2.09,0.0,87.12
2022,4,4,23,23.48,1.67,0.0,91.86
2022,4,5,0,23.37,1.36,0.0,94.04
2022,4,5,1,23.39,1.24,0.0,94.06
2022,4,5,2,23.4,1.31,0.0,92.71
2022,4,5,3,23.43,1.37,0.0,89.9
2022,4,5,4,23.43,1.38,0.0,86.18
2022,4,5,5,23.38,1.43,0.0,82.29
2022,4,5,6,23.34,1.57,35.2,78.49
2022,4,5,7,24.64,1.83,208.35,69.25
2022,4,5,8,26.24,1.62,414.15,59.83
2022,4,5,9,29.43,0.78,634.42,42.28
2022,4,5,10,31.52,0.56,804.9,34.57
2022,4,5,11,32.26,1.27,892.03,36.2
2022,4,5,12,32.56,2.31,912.92,37.01
2022,4,5,13,32.45,3.58,869.2,38.09
2022,4,5,14,32.05,4.63,778.38,39.72
2022,4,5,15,31.41,5.11,580.45,41.83
2022,4,5,16,30.38,5.27,348.77,45.94
2022,4,5,17,28.92,5.2,144.85,51.45
2022,4,5,18,26.99,4.78,11.43,61.62
2022,4,5,19,26.03,3.8,0.0,67.93
2022,4,5,20,25.47,2.99,0.0,72.47
2022,4,5,21,24.92,2.72,0.0,78.6
2022,4,5,22,24.41,2.46,0.0,85.31
2022,4,5,23,23.98,2.24,0.0,90.83
2022,4,6,0,23.77,2.13,0.0,93.52
2022,4,6,1,23.61,2.15,0.0,94.5
2022,4,6,2,23.44,2.19,0.0,95.0
2022,4,6,3,23.3,2.2,0.0,95.31
2022,4,6,4,23.23,2.1,0.0,95.02
2022,4,6,5,23.17,1.94,0.0,93.78
2022,4,6,6,23.29,1.78,33.65,90.04
2022,4,6,7,24.8,2.03,203.75,77.6
2022,4,6,8,26.29,2.06,421.08,65.05
2022,4,6,9,29.31,1.36,610.9,45.49
2022,4,6,10,31.58,0.33,815.38,38.01
2022,4,6,11,32.59,0.79,893.4,33.7
2022,4,6,12,32.98,1.98,922.9,32.92
2022,4,6,13,32.92,3.42,905.62,33.71
2022,4,6,14,32.56,4.54,752.12,35.98
2022,4,6,15,31.87,5.13,584.75,39.94
2022,4,6,16,31.09,5.14,341.2,42.35
2022,4,6,17,29.95,4.94,146.48,45.17
2022,4,6,18,28.08,4.09,12.23,53.02
2022,4,6,19,26.86,3.44,0.0,58.04
2022,4,6,20,26.08,3.15,0.0,62.69
2022,4,6,21,25.44,2.74,0.0,68.67
2022,4,6,22,24.98,2.09,0.0,74.82
2022,4,6,23,24.62,1.37,0.0,80.19
2022,4,7,0,24.24,0.81,0.0,84.48
2022,4,7,1,24.01,0.65,0.0,86.0
2022,4,7,2,23.93,0.85,0.0,84.78
2022,4,7,3,23.87,1.18,0.0,81.7
2022,4,7,4,23.83,1.49,0.0,76.85
2022,4,7,5,23.98,1.65,0.0,69.45
2022,4,7,6,24.43,1.87,34.78,60.17
2022,4,7,7,26.15,2.28,205.27,48.03
2022,4,7,8,28.26,2.76,428.77,36.94
2022,4,7,9,30.94,2.21,614.22,31.35
2022,4,7,10,32.8,2.05,821.12,30.24
2022,4,7,11,33.86,2.38,775.03,27.45
2022,4,7,12,34.38,2.67,780.38,26.36
2022,4,7,13,34.42,3.03,888.47,26.78
2022,4,7,14,34.06,3.54,614.6,27.63
2022,4,7,15,33.5,4.3,552.42,27.79
2022,4,7,16,32.69,4.79,336.55,29.46
2022,4,7,17,31.31,4.89,137.85,33.71
2022,4,7,18,28.92,4.1,11.85,42.28
2022,4,7,19,27.57,3.44,0.0,48.87
2022,4,7,20,26.91,2.9,0.0,52.84
2022,4,7,21,26.42,2.57,0.0,56.08
